id|financing|financ_amount|discounts
26299|||YES
26307|||YES
26309|||YES
26311|YES|33.72561383242061|
26312|YES|8.169177667588238|
26313|||YES
26321|YES|18.73108386609705|
26324|YES|5.07430507700421|
26330|||YES
26338|YES|18.028855535238346|YES
26344|YES|29.24446754530224|
26347|YES|32.17558936765748|
26349|YES|24.24301261970321|
26361|YES|23.579044012225005|
26370|||YES
26383|YES|6.798199561117443|
26389|||YES
26390|||YES
26395|||YES
26396|YES|14.952156665604|
26408|YES|17.04786500448732|
26411|YES|29.961341020511174|
26424|||YES
26425|||YES
26434|||YES
26444|||YES
26448|||YES
26452|||YES
26456|YES|37.05597905033524|
26460|||YES
26463|YES|38.45511660878818|
26467|||YES
26471|||YES
26473|||YES
26480|YES|9.696350956590932|YES
26482|||YES
26484|||YES
26486|||YES
26487|||YES
26488|||YES
26489|||YES
26502|||YES
26507|||YES
26508|||YES
26517|YES|8.292187398272919|
26528|||YES
26531|||YES
26532|||YES
26537|YES|14.59620616880142|
26538|YES|15.743020414476044|
26540|||YES
26541|||YES
26542|||YES
26546|||YES
26550|YES|33.80083486933286|
26553|||YES
26556|||YES
26559|||YES
26560|||YES
26576|||YES
26581|YES|7.783366726892546|
26584|||YES
26585|||YES
26586|||YES
26587|YES|20.75783896823556|
26598|||YES
26599|||YES
26602|YES|22.967346222958216|
26605|||YES
26611|||YES
26612|||YES
26613|||YES
26617|||YES
26621|||YES
26625|||YES
26629|||YES
26636|||YES
26638|||YES
26642|||YES
26653|YES|30.674641305959483|
26656|||YES
26660|||YES
26661|YES|5.891792058205705|
26664|YES|27.649053287516185|
26671|||YES
26674|YES|21.68537776052141|
26676|||YES
26677|YES|38.8819711003882|
26678|YES|17.000752230947974|
26687|||YES
26693|YES|29.329840429677496|
26705|YES|17.76178551423939|YES
26707|||YES
26708|YES|19.9722351356055|
26709|||YES
26715|YES|30.950993794168703|
26718|||YES
26720|||YES
26723|YES|31.64265729923017|YES
26724|||YES
26727|||YES
26728|||YES
26730|||YES
26731|||YES
26738|||YES
26739|||YES
26740|||YES
26742|||YES
26744|YES|20.391886552932668|
26748|||YES
26755|||YES
26756|||YES
26759|||YES
26767|||YES
26769|YES|39.16624227938959|
26772|||YES
26773|||YES
26780|YES|34.82775216047893|
26786|||YES
26790|||YES
26792|||YES
26795|||YES
26796|||YES
26797|YES|37.174267143749255|YES
26803|||YES
26804|||YES
26808|||YES
26809|||YES
26811|||YES
26814|||YES
26815|||YES
26819|||YES
26832|YES|37.96419617445441|
26834|||YES
26836|||YES
26838|||YES
26839|||YES
26840|YES|22.633556762119714|
26841|||YES
26842|||YES
26845|||YES
26855|||YES
26858|||YES
26859|||YES
26860|YES|28.71605930064532|
26873|YES|37.0465352470081|YES
26875|||YES
26876|YES|9.521617985036787|
26881|||YES
26895|YES|13.535914784560257|
26897|||YES
26898|||YES
26899|||YES
26902|||YES
26916|||YES
26918|YES|6.393967103066887|YES
26919|||YES
26921|||YES
26923|YES|10.824833989257726|
26924|||YES
26926|YES|8.584365596820522|
26930|||YES
26931|||YES
26940|||YES
26949|YES|30.68606900273827|YES
26950|||YES
26955|||YES
26956|||YES
26958|||YES
26964|YES|31.493611052373275|
26966|||YES
26969|||YES
26970|YES|29.5323499237654|
26971|||YES
26973|YES|21.32700921242088|
26977|||YES
26983|||YES
26992|||YES
26993|||YES
27000|||YES
27001|||YES
27002|||YES
27005|||YES
27006|||YES
27009|YES|18.963372685878447|
27015|||YES
27019|||YES
27021|||YES
27025|||YES
27027|||YES
27032|||YES
27037|||YES
27041|YES|21.38454960148674|
27043|YES|34.83490794791625|
27053|||YES
27054|||YES
27059|YES|38.90050799527671|
27062|YES|7.5316736738288785|
27065|||YES
27069|YES|6.133794903978844|
27071|||YES
27077|||YES
27083|||YES
27084|||YES
27085|||YES
27086|||YES
27088|YES|6.418942837279625|
27099|||YES
27102|YES|26.85701058028261|
27114|||YES
27124|||YES
27125|||YES
27127|||YES
27135|||YES
27140|||YES
27141|YES|35.48813069401896|
27142|||YES
27145|YES|9.86817437453088|
27146|||YES
27148|YES|22.53445242957364|
27151|YES|24.08411337487401|
27162|||YES
27164|||YES
27168|YES|33.192183258638984|
27169|YES|14.669175358312412|YES
27171|YES|6.608033432339227|
27173|||YES
27179|||YES
27180|||YES
27190|||YES
27192|||YES
27193|YES|34.847356710283606|
27194|||YES
27196|||YES
27200|||YES
27205|YES|11.342386226245186|
27208|||YES
27210|||YES
27211|||YES
27216|YES|38.113993147228996|
27218|||YES
27222|||YES
27225|||YES
27226|||YES
27227|||YES
27230|||YES
27235|||YES
27237|||YES
27239|||YES
27241|YES|37.05080176884189|YES
27244|||YES
27245|||YES
27247|||YES
27251|||YES
27254|||YES
27256|||YES
27257|||YES
27266|YES|22.811477976772|
27267|||YES
27272|||YES
27273|||YES
27276|||YES
27278|YES|17.159114701562913|
27281|||YES
27291|||YES
27292|||YES
27295|||YES
27298|||YES
27301|||YES
27303|||YES
27315|||YES
27316|||YES
27318|YES|7.534738106947898|
27319|||YES
27325|||YES
27327|||YES
27337|||YES
27344|||YES
27350|||YES
27356|||YES
27357|YES|14.985291038131392|YES
27364|||YES
27367|||YES
27396|||YES
27398|YES|35.378677391410406|
27403|||YES
27417|||YES
27419|||YES
27421|||YES
27431|||YES
27435|||YES
27441|||YES
27446|||YES
27448|||YES
27449|||YES
27451|||YES
27454|||YES
27456|||YES
27458|||YES
27459|YES|32.21227707548765|
27461|||YES
27465|||YES
27468|||YES
27470|YES|38.41883004889277|
27478|||YES
27480|||YES
27483|||YES
27485|||YES
27487|||YES
27490|||YES
27497|||YES
27498|YES|24.742353317137194|
27500|||YES
27503|||YES
27505|||YES
27506|||YES
27509|||YES
27515|YES|29.07661770867876|
27517|||YES
27520|||YES
27521|||YES
27525|||YES
27533|||YES
27543|||YES
27550|||YES
27551|||YES
27556|||YES
27558|||YES
27568|||YES
27570|||YES
27581|||YES
27582|YES|39.14693534193181|
27584|||YES
27588|||YES
27593|YES|37.66864347921592|
27595|||YES
27596|||YES
27601|||YES
27603|YES|27.054235078441142|
27611|YES|30.45298353380411|
27614|YES|28.778389510870127|
27624|||YES
27625|YES|36.744079915595954|YES
27629|||YES
27633|||YES
27635|||YES
27636|||YES
27645|||YES
27652|YES|12.595243688673|YES
27657|||YES
27671|YES|34.637808124282444|
27672|||YES
27681|||YES
27682|||YES
27689|YES|9.161200676776634|
27691|YES|12.257960655475149|
27698|YES|16.584621788111164|
27706|||YES
27711|||YES
27713|||YES
27723|YES|21.31660758345127|YES
27724|||YES
27729|||YES
27735|||YES
27743|||YES
27745|||YES
27749|YES|38.09850476079834|
27752|||YES
27758|YES|18.467032795115788|
27768|YES|7.086513851983982|YES
27770|||YES
27775|||YES
27781|||YES
27784|||YES
27790|||YES
27795|YES|18.612248317373684|
27797|||YES
27800|||YES
27807|||YES
27812|YES|33.59543632004064|
27816|||YES
27820|YES|7.163226485965563|
27822|||YES
27824|||YES
27843|YES|25.751871902429905|
27850|||YES
27858|YES|37.78329862950944|
27860|||YES
27880|||YES
27882|||YES
27883|||YES
27889|||YES
27890|||YES
27891|YES|30.912900258373426|
27895|||YES
27896|||YES
27904|||YES
27905|||YES
27911|||YES
27913|||YES
27916|||YES
27921|YES|6.71476330868422|
27929|||YES
27931|YES|38.63690820874685|
27932|YES|5.979483085135972|YES
27935|||YES
27936|YES|35.820142242875136|
27937|YES|32.342341192656995|
27938|||YES
27951|||YES
27954|||YES
27960|||YES
27962|YES|24.83707738026412|
27964|||YES
27966|YES|12.407298860287032|
27968|YES|30.39336068768893|YES
27970|||YES
27972|||YES
27974|||YES
27975|||YES
27977|||YES
27980|||YES
27985|||YES
27991|||YES
27993|||YES
27994|||YES
27998|||YES
27999|||YES
28000|||YES
28003|YES|16.56073264558102|
28006|||YES
28009|||YES
28010|||YES
28017|||YES
28018|YES|27.477360786787987|
28027|YES|17.987191938143386|
28031|||YES
28033|||YES
28036|||YES
28041|||YES
28045|YES|19.67784416989031|
28046|||YES
28049|YES|35.58688946502465|
28051|||YES
28052|||YES
28053|||YES
28070|||YES
28077|YES|20.13653562022401|YES
28078|||YES
28083|||YES
28094|||YES
28100|YES|7.180307119016504|
28110|||YES
28114|YES|14.195755798204287|YES
28118|||YES
28119|||YES
28124|||YES
28125|||YES
28132|||YES
28135|||YES
28136|||YES
28142|||YES
28143|||YES
28144|||YES
28146|||YES
28152|||YES
28153|||YES
28163|||YES
28174|YES|29.47315356464632|
28179|||YES
28183|||YES
28184|||YES
28186|YES|19.179791490021934|
28197|YES|26.43156416175369|
28201|YES|20.773784831325848|
28213|YES|34.055115342337764|YES
28215|||YES
28216|||YES
28223|||YES
28230|||YES
28232|||YES
28236|||YES
28237|YES|16.19549194865775|
28239|YES|31.186357955256767|
28241|YES|9.364061727559806|
28245|YES|13.252007210869264|
28246|YES|20.57248822057337|
28247|YES|23.65732305677155|
28249|||YES
28254|||YES
28255|||YES
28258|YES|9.599707983141071|
28262|YES|28.302071683254532|
28266|||YES
28268|||YES
28271|YES|23.72135659750332|
28272|||YES
28278|||YES
28280|YES|9.639786887269947|
28289|||YES
28295|||YES
28299|||YES
28301|YES|35.96098933867988|
28303|||YES
28305|YES|34.98160824546119|
28306|||YES
28309|||YES
28310|||YES
28311|YES|20.10502628276896|
28313|||YES
28315|||YES
28317|||YES
28319|||YES
28331|||YES
28344|||YES
28348|||YES
28351|||YES
28358|||YES
28363|YES|11.381603464983721|
28367|YES|39.08121755888778|
28372|||YES
28377|||YES
28389|YES|31.72268705007732|YES
28390|||YES
28394|||YES
28400|||YES
28401|||YES
28406|||YES
28410|||YES
28414|||YES
28415|||YES
28422|||YES
28425|YES|19.169702257459786|
28427|||YES
28428|||YES
28429|||YES
28431|||YES
28432|YES|16.49658050700583|
28434|||YES
28442|||YES
28443|||YES
28449|||YES
28451|||YES
28453|||YES
28455|||YES
28466|||YES
28467|||YES
28475|YES|10.37421691301754|
28476|||YES
28485|YES|28.25791545980073|
28498|||YES
28503|YES|27.074741470409823|
28504|||YES
28506|||YES
28513|||YES
28514|||YES
28520|||YES
28525|||YES
28534|YES|12.876400566621495|
28539|||YES
28546|||YES
28547|||YES
28557|||YES
28560|||YES
28574|||YES
28595|||YES
28597|YES|35.46230817487321|
28607|YES|29.541938615716077|
28609|||YES
28616|||YES
28632|||YES
28635|YES|35.31793540830088|YES
28636|||YES
28641|YES|35.907237504941726|
28644|||YES
28647|||YES
28648|||YES
28652|YES|37.53449001501402|
28654|||YES
28657|YES|5.353264822533878|
28669|||YES
28674|YES|16.97234525336757|
28675|||YES
28680|||YES
28684|YES|14.699348315227597|
28691|YES|5.272580077173147|
28696|||YES
28698|||YES
28710|||YES
28715|||YES
28720|||YES
28724|||YES
28725|||YES
28731|||YES
28733|||YES
28735|||YES
28738|YES|35.42085305908161|YES
28744|YES|18.06267088570464|
28753|YES|9.612353844080227|YES
28755|||YES
28759|||YES
28762|YES|8.679396887877349|
28768|YES|27.98696011778821|
28769|YES|26.59017337882816|
28772|||YES
28781|||YES
28782|||YES
28785|YES|16.016587848066298|YES
28790|||YES
28801|YES|15.909730271680385|
28804|||YES
28805|||YES
28806|||YES
28807|||YES
28815|||YES
28816|YES|31.96665294682507|
28817|||YES
28820|||YES
28823|||YES
28830|||YES
28832|YES|11.120407673675523|
28833|||YES
28834|||YES
28837|||YES
28841|||YES
28843|||YES
28847|||YES
28855|||YES
28858|||YES
28861|YES|12.50996813706534|
28862|||YES
28866|||YES
28873|||YES
28874|||YES
28875|||YES
28876|||YES
28877|||YES
28889|||YES
28892|||YES
28897|YES|36.67778654210437|
28899|||YES
28905|YES|25.305277153784534|
28912|YES|5.408423063367564|
28915|||YES
28917|||YES
28923|||YES
28926|||YES
28928|||YES
28930|YES|25.88100488424777|
28935|YES|30.050991155382505|YES
28940|||YES
28944|||YES
28945|||YES
28948|||YES
28954|||YES
28960|||YES
28963|||YES
28964|YES|18.6322869821029|
28970|||YES
28971|YES|6.892595263113699|
28972|||YES
28979|||YES
28981|||YES
28982|||YES
28986|YES|34.29222881594346|
28987|||YES
28988|||YES
28993|||YES
28994|||YES
28998|||YES
29000|||YES
29002|||YES
29004|||YES
29005|||YES
29011|YES|18.51083224377617|YES
29012|||YES
29018|YES|6.335681626517731|
29021|||YES
29024|||YES
29025|||YES
29027|||YES
29028|YES|28.08315762821577|YES
29032|||YES
29043|||YES
29044|YES|11.743490375647314|YES
29045|||YES
29048|||YES
29055|YES|21.92195741481937|
29056|||YES
29067|||YES
29071|||YES
29073|YES|26.391385337321683|YES
29076|||YES
29078|YES|18.294378748619003|
29087|||YES
29092|||YES
29094|||YES
29095|YES|30.800728930151838|
29100|||YES
29101|YES|29.458733198885977|YES
29104|||YES
29107|||YES
29113|YES|5.5412351233596615|
29114|||YES
29134|||YES
29141|||YES
29143|||YES
29151|||YES
29155|||YES
29157|||YES
29165|||YES
29167|||YES
29171|YES|20.338671611606376|
29175|YES|20.92915167568513|
29178|||YES
29186|||YES
29191|YES|31.074699958862208|
29194|YES|12.385141334128866|
29195|||YES
29198|||YES
29199|YES|32.68280115914516|
29207|||YES
29208|||YES
29209|||YES
29213|YES|9.450501622164557|
29215|YES|33.867841657750304|
29218|||YES
29221|||YES
29226|YES|38.06906386324411|YES
29231|YES|16.829247097614136|
29235|YES|25.508392123082032|
29242|||YES
29245|||YES
29253|||YES
29255|||YES
29265|||YES
29279|||YES
29282|||YES
29285|||YES
29286|||YES
29292|||YES
29294|||YES
29298|||YES
29304|||YES
29306|||YES
29318|||YES
29326|||YES
29343|YES|23.74387655305366|YES
29344|||YES
29345|||YES
29349|||YES
29351|||YES
29357|YES|11.687278867182984|YES
29359|YES|21.414446087688848|
29361|||YES
29363|||YES
29364|||YES
29366|||YES
29368|YES|18.494885511844714|
29371|YES|19.813339650719946|
29372|YES|20.039168718049453|
29381|||YES
29388|||YES
29391|YES|33.18189110623706|
29393|||YES
29397|||YES
29399|||YES
29410|YES|20.091031539005282|
29418|YES|10.146447951018182|YES
29419|||YES
29423|||YES
29425|YES|30.901493921188298|YES
29428|||YES
29435|||YES
29439|||YES
29441|YES|39.24094621924606|
29446|||YES
29452|||YES
29453|||YES
29457|||YES
29458|YES|25.003423167980948|YES
29459|||YES
29471|||YES
29473|||YES
29480|||YES
29482|YES|9.819493510241804|
29483|YES|18.339536730640408|
29491|||YES
29499|||YES
29504|||YES
29506|||YES
29510|YES|32.29724483241641|
29514|||YES
29523|||YES
29528|||YES
29532|YES|31.799333952713948|YES
29533|YES|37.079274004419055|
29544|||YES
29558|||YES
29567|YES|23.59871126343329|
29572|||YES
29585|||YES
29586|YES|39.49876680390975|
29601|YES|29.30655937414311|
29610|YES|21.81544273179169|YES
29616|||YES
29618|||YES
29623|YES|8.006300684836953|
29628|||YES
29631|||YES
29633|||YES
29634|||YES
29638|||YES
29639|||YES
29644|||YES
29649|||YES
29661|YES|30.953502569549226|
29663|||YES
29666|||YES
29667|||YES
29669|||YES
29676|||YES
29678|YES|34.94708340893136|YES
29679|||YES
29682|YES|13.314695533760764|
29683|||YES
29688|||YES
29696|||YES
29700|||YES
29704|||YES
29705|||YES
29710|YES|28.42892917114046|
29715|||YES
29716|||YES
29719|||YES
29725|||YES
29726|YES|31.10798174458581|
29732|YES|36.642489264069816|YES
29735|||YES
29739|||YES
29740|||YES
29742|||YES
29744|||YES
29745|||YES
29748|||YES
29751|||YES
29752|||YES
29756|||YES
29760|YES|15.096061439580259|YES
29761|||YES
29768|||YES
29769|||YES
29770|||YES
29771|||YES
29773|||YES
29783|||YES
29785|||YES
29788|YES|15.258556553458822|
29799|||YES
29807|||YES
29808|YES|18.494733285271625|
29811|YES|13.223267543496554|
29815|||YES
29816|||YES
29817|||YES
29819|||YES
29822|||YES
29823|||YES
29828|||YES
29829|YES|32.87172549358353|
29831|YES|38.65419087432983|
29833|||YES
29841|YES|25.95854928185945|
29850|||YES
29855|||YES
29857|YES|21.98406787799191|
29858|||YES
29864|||YES
29865|||YES
29871|||YES
29874|YES|8.588140713263547|
29875|YES|34.14786391823421|
29886|||YES
29902|YES|32.27683646380848|
29905|YES|16.7288127426078|
29911|||YES
29914|YES|32.769802844917976|
29915|||YES
29916|||YES
29921|||YES
29930|||YES
29938|YES|14.131100368416385|YES
29939|||YES
29941|||YES
29942|YES|19.197061459956213|
29948|YES|13.124960711714053|
29949|YES|7.944655473517607|YES
29951|||YES
29955|YES|11.89079695019876|
29960|||YES
29968|||YES
29970|||YES
29977|||YES
29985|||YES
29988|||YES
29989|||YES
29991|||YES
29992|YES|30.291866943539137|
29997|YES|12.80591745077702|
29998|||YES
30005|||YES
30021|||YES
30024|||YES
30025|YES|18.269477578923816|
30026|YES|36.34093171023943|
30028|||YES
30029|YES|34.221360883537585|
30032|||YES
30039|||YES
30043|YES|28.00880568686077|
30049|||YES
30050|||YES
30051|||YES
30052|YES|25.70067371685661|
30053|||YES
30057|||YES
30058|YES|31.270374138277322|
30059|YES|15.406621059385655|
30063|||YES
30065|YES|10.137186352524527|
30067|||YES
30070|YES|21.702366778454714|YES
30071|YES|15.934670338556035|
30074|||YES
30075|||YES
30085|||YES
30090|||YES
30092|||YES
30100|||YES
30104|||YES
30105|||YES
30107|||YES
30108|||YES
30115|YES|28.397130236041694|
30121|||YES
30123|||YES
30127|||YES
30129|YES|27.52267898648601|
30138|YES|24.71786283608986|
30139|||YES
30142|YES|8.875340517575212|
30145|||YES
30146|||YES
30148|||YES
30150|||YES
30168|||YES
30170|YES|37.69001071917881|
30171|||YES
30188|YES|22.342797670315505|
30190|YES|12.424467086653207|
30191|YES|29.648872842035807|YES
30196|YES|21.363796378556504|
30197|||YES
30198|||YES
30200|YES|29.624121651441477|
30206|YES|9.040877176835057|
30212|YES|6.338339133570868|YES
30218|||YES
30219|||YES
30220|||YES
30227|||YES
30229|||YES
30233|||YES
30234|||YES
30237|||YES
30242|||YES
30243|||YES
30244|||YES
30247|||YES
30248|||YES
30249|||YES
30250|||YES
30255|YES|7.880826640487747|
30258|YES|21.998061893619408|
30259|||YES
30265|YES|11.669438833628302|
30269|||YES
30287|||YES
30289|||YES
30306|||YES
30308|YES|28.33771668289591|
30310|||YES
30312|||YES
30314|||YES
30315|||YES
30317|||YES
30326|||YES
30336|YES|22.229771758794264|
30343|||YES
30345|||YES
30354|YES|38.02216651345167|
30364|YES|13.407882834175625|
30366|||YES
30367|YES|34.980696416864305|
30372|||YES
30384|||YES
30388|||YES
30393|YES|14.817696027379911|
30399|||YES
30406|||YES
30411|||YES
30415|YES|39.16015788297671|
30418|YES|12.756027646710491|
30419|||YES
30427|||YES
30429|||YES
30438|||YES
30439|YES|9.945476306165688|
30440|||YES
30445|YES|8.80926531902157|
30450|YES|10.184475738552154|
30458|||YES
30463|||YES
30464|YES|23.933671919314037|
30468|||YES
30469|YES|31.23019472213908|
30473|||YES
30475|||YES
30488|||YES
30490|||YES
30493|YES|6.518510335544818|
30499|YES|38.85152857683829|
30500|YES|13.890124265312659|YES
30502|YES|7.48380757496282|YES
30503|||YES
30509|YES|9.78513994559892|
30514|YES|17.19681341664753|
30515|YES|20.55821542791564|
30523|||YES
30527|YES|31.46833679386037|YES
30528|||YES
30530|YES|18.15144094706274|YES
30535|YES|5.4360221873722985|YES
30540|||YES
30541|||YES
30556|||YES
30564|||YES
30569|||YES
30570|||YES
30571|||YES
30579|||YES
30580|||YES
30582|||YES
30586|||YES
30588|||YES
30597|||YES
30599|||YES
30604|||YES
30615|||YES
30617|||YES
30623|||YES
30628|YES|23.93160580536564|
30641|||YES
30642|YES|34.59072457907655|
30648|YES|16.016466114664322|
30649|||YES
30664|YES|25.33632808131496|
30665|||YES
30669|YES|18.157339867043945|
30671|||YES
30674|||YES
30676|||YES
30678|YES|25.913420815297087|
30679|YES|16.583019585950147|
30682|||YES
30684|||YES
30687|||YES
30699|||YES
30701|||YES
30710|||YES
30714|||YES
30716|||YES
30724|YES|32.97120110233464|YES
30727|YES|20.92560715430569|YES
30728|||YES
30732|||YES
30734|YES|24.308849973898877|
30737|YES|33.250466229009774|
30738|||YES
30739|||YES
30741|||YES
30743|YES|15.341659998126266|
30744|||YES
30750|||YES
30751|||YES
30754|||YES
30763|||YES
30765|||YES
30769|||YES
30776|YES|8.855864462030334|
30780|||YES
30785|||YES
30794|||YES
30795|YES|5.686430883419537|
30797|||YES
30802|||YES
30804|YES|39.26711263616089|
30808|||YES
30812|YES|20.928535626651012|
30814|||YES
30817|YES|34.28352825833997|
30818|||YES
30821|||YES
30822|||YES
30824|||YES
30831|||YES
30845|||YES
30847|||YES
30849|||YES
30850|||YES
30852|||YES
30856|||YES
30867|YES|32.97598751183928|
30868|YES|20.106270850487725|
30871|||YES
30876|YES|14.98785887528411|
30886|||YES
30887|YES|20.05272508137918|
30892|||YES
30897|||YES
30899|||YES
30902|||YES
30903|YES|30.338179660219087|
30904|||YES
30911|||YES
30912|||YES
30919|||YES
30924|||YES
30926|||YES
30927|||YES
30933|||YES
30951|||YES
30955|YES|9.90194685619186|
30958|||YES
30968|YES|33.586033498254125|
30976|YES|18.76969037811066|
30978|||YES
30979|||YES
30980|||YES
30994|||YES
31001|YES|21.202979873536783|
31012|YES|26.754711696174976|
31013|||YES
31018|YES|24.19034504354097|
31019|||YES
31023|||YES
31033|||YES
31034|YES|13.432294451753144|
31035|||YES
31036|||YES
31040|||YES
31041|YES|17.730917629156565|
